FID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Medinc,GEO_id3,Id,GEO_id2,Geography,Wrk_16over,CarTruckVa,DriveAlone,Carpool,PublicTran,Walk,Bike,TaxiMCOthe,WorkfrHm,WlkBikTran,SHAPE_Length,SHAPE_Area
764,06,037,296300,06037296300,2963,Census Tract 2963,G5020,S,1062632,0,+33.7545886,-118.3012745,84800,6037296300,1400000US06037296300,6037296300,"Census Tract 2963, Los Angeles County, California",2090,90.7,84.4,6.3,1,1.4,1,1.1,5,3,0.0525428858310032,0.00010333008926946
765,06,037,294610,06037294610,2946.10,Census Tract 2946.10,G5020,S,823807,0,+33.7873240,-118.2581968,35571,6037294610,1400000US06037294610,6037294610,"Census Tract 2946.10, Los Angeles County, California",1453,87.3,65.9,21.4,8,2.2,0,2,0,10,0.0360702185904824,8.0194234978067e-05
766,06,037,275302,06037275302,2753.02,Census Tract 2753.02,G5020,S,1753486,45787,+33.9838746,-118.4336385,100000,6037275302,1400000US06037275302,6037275302,"Census Tract 2753.02, Los Angeles County, California",2378,78.7,75.9,2.8,0,0.5,4,3.8,13,4,0.0555029683121072,0.000174824007228745
767,06,037,275311,06037275311,2753.11,Census Tract 2753.11,G5020,S,1255304,37063,+33.9882746,-118.4233089,68588,6037275311,1400000US06037275311,6037275311,"Census Tract 2753.11, Los Angeles County, California",3220,87.2,78.7,8.5,7,3.1,0,0,2,10,0.0518543463555129,0.000126059598868209
768,06,037,275400,06037275400,2754,Census Tract 2754,G5020,S,750987,0,+33.9906137,-118.4391729,85511,6037275400,1400000US06037275400,6037275400,"Census Tract 2754, Los Angeles County, California",2032,81.6,68.1,13.5,3,2.2,4,0,9,9,0.0402397505758181,7.32748351375355e-05
769,06,037,296500,06037296500,2965,Census Tract 2965,G5020,S,901892,6249,+33.7480876,-118.2927139,39013,6037296500,1400000US06037296500,6037296500,"Census Tract 2965, Los Angeles County, California",1711,90.5,72.9,17.6,6,0.1,1,0,3,7,0.0418951132157645,8.83435625454475e-05
770,06,037,297000,06037297000,2970,Census Tract 2970,G5020,S,1445221,0,+33.7330617,-118.3084872,66654,6037297000,1400000US06037297000,6037297000,"Census Tract 2970, Los Angeles County, California",2362,88.2,83.1,5.1,0,1.8,0,0,10,2,0.0576311576602347,0.000140535185395278
771,06,037,297120,06037297120,2971.20,Census Tract 2971.20,G5020,S,442950,0,+33.7280812,-118.2850961,41332,6037297120,1400000US06037297120,6037297120,"Census Tract 2971.20, Los Angeles County, California",1738,83.1,66.1,17,7,4.4,0,0,6,11,0.0305001087127067,4.30900480616123e-05
772,06,037,297300,06037297300,2973,Census Tract 2973,G5020,S,1233791,1164971,+33.7180341,-118.3149191,65750,6037297300,1400000US06037297300,6037297300,"Census Tract 2973, Los Angeles County, California",933,82.4,75.8,6.6,11,1.3,0,0.6,5,12,0.0581097782098301,0.00011899151323818
773,06,037,297400,06037297400,2974,Census Tract 2974,G5020,S,2092349,956009,+33.7208388,-118.3228117,102132,6037297400,1400000US06037297400,6037297400,"Census Tract 2974, Los Angeles County, California",1332,93.2,85.6,7.6,0,2.5,0,0.8,4,2,0.0651536160293899,0.000202408598350158
774,06,037,297500,06037297500,2975,Census Tract 2975,G5020,S,2091665,2159646,+33.7107078,-118.3025064,69722,6037297500,1400000US06037297500,6037297500,"Census Tract 2975, Los Angeles County, California",2322,90.8,85.7,5.1,2,0.5,0,2.2,4,2,0.0659598016688532,0.000200108213368598
775,06,037,276000,06037276000,2760,Census Tract 2760,G5020,S,2338440,0,+33.9691783,-118.3890198,105642,6037276000,1400000US06037276000,6037276000,"Census Tract 2760, Los Angeles County, California",2800,88.4,87,1.4,0,2.6,0,0,9,3,0.0675767356196061,0.000228111778262872
776,06,037,276100,06037276100,2761,Census Tract 2761,G5020,S,984960,0,+33.9759077,-118.3730133,63125,6037276100,1400000US06037276100,6037276100,"Census Tract 2761, Los Angeles County, California",3464,91.3,84.4,6.9,2,2.2,0,0.2,4,4,0.0800657845499533,9.43443197738567e-05
777,06,037,276400,06037276400,2764,Census Tract 2764,G5020,S,1275965,0,+33.9668881,-118.4095017,96781,6037276400,1400000US06037276400,6037276400,"Census Tract 2764, Los Angeles County, California",2072,89.7,83.9,5.8,2,0,1,0.8,7,3,0.0471813060444949,0.000124466318181648
778,06,037,276500,06037276500,2765,Census Tract 2765,G5020,S,1191958,0,+33.9665412,-118.4180348,84375,6037276500,1400000US06037276500,6037276500,"Census Tract 2765, Los Angeles County, California",2171,41.6,38.8,2.8,2,46.2,2,0.1,8,50,0.0456836242201109,0.000116271536331681
779,06,037,277400,06037277400,2774,Census Tract 2774,G5020,S,638935,0,+33.9490354,-118.3743486,45909,6037277400,1400000US06037277400,6037277400,"Census Tract 2774, Los Angeles County, California",824,80.9,73.7,7.3,3,5.2,5,2.9,2,13,0.0311777986752158,6.08741011425966e-05
780,06,037,240020,06037240020,2400.20,Census Tract 2400.20,G5020,S,719413,403,+33.9542444,-118.2638081,37955,6037240020,1400000US06037240020,6037240020,"Census Tract 2400.20, Los Angeles County, California",1887,81.3,65.4,15.9,14,1,0,1.6,2,15,0.0405664984079239,7.02053277183269e-05
781,06,037,275200,06037275200,2752,Census Tract 2752,G5020,S,462852,1250,+33.9953352,-118.4198974,45592,6037275200,1400000US06037275200,6037275200,"Census Tract 2752, Los Angeles County, California",2238,65.9,56.2,9.7,15,1.2,3,1.1,14,19,0.0323410546981758,4.5284209292443e-05
782,06,037,702801,06037702801,7028.01,Census Tract 7028.01,G5020,S,1194169,0,+34.0114681,-118.4101859,65112,6037702801,1400000US06037702801,6037702801,"Census Tract 7028.01, Los Angeles County, California",2536,87.8,80,7.8,2,3.1,2,0.4,4,7,0.00432578641182864,1.32078933614145e-07
783,06,037,226420,06037226420,2264.20,Census Tract 2264.20,G5020,S,426940,0,+34.0218419,-118.2570623,22385,6037226420,1400000US06037226420,6037226420,"Census Tract 2264.20, Los Angeles County, California",2004,57.3,48.3,9.1,19,7.2,8,6.8,1,34,0.0266780593645268,4.16731658157524e-05
784,06,037,219010,06037219010,2190.10,Census Tract 2190.10,G5020,S,440857,0,+34.0276144,-118.3229262,40125,6037219010,1400000US06037219010,6037219010,"Census Tract 2190.10, Los Angeles County, California",1071,84.9,72.5,12.4,9,1.1,2,0.2,3,12,0.0293172923404689,4.3034340128629e-05
785,06,037,209520,06037209520,2095.20,Census Tract 2095.20,G5020,S,231173,0,+34.0505519,-118.2769503,25743,6037209520,1400000US06037209520,6037209520,"Census Tract 2095.20, Los Angeles County, California",1275,40.3,38,2.4,45,6.8,3,1.1,4,55,0.0198036760882377,2.25720857202926e-05
786,06,037,208720,06037208720,2087.20,Census Tract 2087.20,G5020,S,164736,0,+34.0627628,-118.2811045,20965,6037208720,1400000US06037208720,6037208720,"Census Tract 2087.20, Los Angeles County, California",1933,43,37.1,5.9,48,0.9,2,0.6,6,51,0.020277057862267,1.60871701215686e-05
787,06,037,208710,06037208710,2087.10,Census Tract 2087.10,G5020,S,170383,0,+34.0657276,-118.2825413,38457,6037208710,1400000US06037208710,6037208710,"Census Tract 2087.10, Los Angeles County, California",2083,75.1,50.6,24.5,18,3.8,1,0.4,2,23,0.0167766942932255,1.66395266584252e-05
788,06,037,190901,06037190901,1909.01,Census Tract 1909.01,G5020,S,490199,0,+34.0944222,-118.3124771,37250,6037190901,1400000US06037190901,6037190901,"Census Tract 1909.01, Los Angeles County, California",2121,55.9,41.4,14.5,25,11,3,0.2,5,39,0.0277305872842631,4.788807361348e-05
789,06,037,189702,06037189702,1897.02,Census Tract 1897.02,G5020,S,1462079,0,+34.1124824,-118.3410131,59415,6037189702,1400000US06037189702,6037189702,"Census Tract 1897.02, Los Angeles County, California",1404,77.5,75.6,1.9,6,0.6,0,1.2,15,7,0.068714587707289,0.000142862007164704
790,06,037,143700,06037143700,1437,Census Tract 1437,G5020,S,3389414,0,+34.1291853,-118.3567733,107750,6037143700,1400000US06037143700,6037143700,"Census Tract 1437, Los Angeles County, California",2214,77.6,74.3,3.3,0,3.3,1,1.2,17,4,0.108160014503145,0.000331247696385906
791,06,037,181300,06037181300,1813,Census Tract 1813,G5020,S,1438932,0,+34.1360845,-118.2236529,89286,6037181300,1400000US06037181300,6037181300,"Census Tract 1813, Los Angeles County, California",1832,84.2,77.5,6.7,4,4,0,0.4,8,8,0.0631602592828763,0.000140612651137972
792,06,037,139702,06037139702,1397.02,Census Tract 1397.02,G5020,S,8851019,545563,+34.1365758,-118.5094499,147625,6037139702,1400000US06037139702,6037139702,"Census Tract 1397.02, Los Angeles County, California",2548,87.9,86.4,1.5,2,1.4,0,0,9,3,0.19854353151633,0.00091845769940339
793,06,037,980008,06037980008,9800.08,Census Tract 9800.08,G5020,S,3369337,0,+34.2106318,-118.4906762,31681,6037980008,1400000US06037980008,6037980008,"Census Tract 9800.08, Los Angeles County, California",31,41.9,41.9,0,0,0,13,0,45,13,0.100545624022211,0.000329599184613999
794,06,037,278102,06037278102,2781.02,Census Tract 2781.02,G5020,S,1678999,1609996,+33.9583368,-118.4523916,111964,6037278102,1400000US06037278102,6037278102,"Census Tract 2781.02, Los Angeles County, California",1871,82.7,80.7,2,1,0,0,0.5,15,1,0.0872776472215951,0.000174385757968808
795,06,037,294301,06037294301,2943.01,Census Tract 2943.01,G5020,S,713041,0,+33.7946618,-118.2795526,68906,6037294301,1400000US06037294301,6037294301,"Census Tract 2943.01, Los Angeles County, California",1225,88.9,74.5,14.4,2,0.9,4,0.8,3,7,0.0354016520180768,6.8986493907426e-05
796,06,037,294302,06037294302,2943.02,Census Tract 2943.02,G5020,S,840309,0,+33.7848764,-118.2782902,47615,6037294302,1400000US06037294302,6037294302,"Census Tract 2943.02, Los Angeles County, California",2067,78.7,64.7,14,15,1.8,0,2.5,2,17,0.0436788474774781,8.17982652737667e-05
797,06,037,294421,06037294421,2944.21,Census Tract 2944.21,G5020,S,664605,0,+33.7903731,-118.2975664,32778,6037294421,1400000US06037294421,6037294421,"Census Tract 2944.21, Los Angeles County, California",1271,87.9,71.7,16.2,9,2.1,0,0,1,11,0.0480404751391996,6.43953230878469e-05
798,06,037,294701,06037294701,2947.01,Census Tract 2947.01,G5020,S,1751946,0,+33.7780161,-118.2549079,28977,6037294701,1400000US06037294701,6037294701,"Census Tract 2947.01, Los Angeles County, California",1138,85.8,60.3,25.5,4,6.5,3,0,1,14,0.0598569974026278,0.000170526579932979
799,06,037,296401,06037296401,2964.01,Census Tract 2964.01,G5020,S,986901,1098,+33.7411716,-118.3150067,92596,6037296401,1400000US06037296401,6037296401,"Census Tract 2964.01, Los Angeles County, California",1426,95.4,91,4.5,2,0.1,0,1.6,1,2,0.0426164941124717,9.61171412409321e-05
800,06,037,101400,06037101400,1014,Census Tract 1014,G5020,S,6310052,0,+34.2428521,-118.2941612,62065,6037101400,1400000US06037101400,6037101400,"Census Tract 1014, Los Angeles County, California",1734,82.9,78.8,4,1,7.4,0,0.7,8,8,0.133831513948139,0.000617501239544461
801,06,037,183402,06037183402,1834.02,Census Tract 1834.02,G5020,S,513459,0,+34.1257206,-118.2164099,45114,6037183402,1400000US06037183402,6037183402,"Census Tract 1834.02, Los Angeles County, California",1248,80,68.4,11.5,6,9.9,1,0,2,17,0.0332520292591035,5.01787228690304e-05
802,06,037,183701,06037183701,1837.01,Census Tract 1837.01,G5020,S,550873,0,+34.1093057,-118.1878599,41786,6037183701,1400000US06037183701,6037183701,"Census Tract 1837.01, Los Angeles County, California",1609,82.2,72.9,9.3,14,1.2,1,0,2,16,0.037822070040633,5.38251215123651e-05
803,06,037,183702,06037183702,1837.02,Census Tract 1837.02,G5020,S,862385,30058,+34.1048444,-118.1836835,58214,6037183702,1400000US06037183702,6037183702,"Census Tract 1837.02, Los Angeles County, California",1478,89.2,71,18.3,6,0.9,0,0,4,7,0.0514270747545651,8.7193641831342e-05
804,06,037,186201,06037186201,1862.01,Census Tract 1862.01,G5020,S,522016,0,+34.1213123,-118.2188456,43144,6037186201,1400000US06037186201,6037186201,"Census Tract 1862.01, Los Angeles County, California",1467,68.7,60.9,7.8,10,6,1,1.1,13,17,0.0367789245871054,5.10123289375593e-05
805,06,037,186203,06037186203,1862.03,Census Tract 1862.03,G5020,S,842711,0,+34.1150031,-118.2153417,75544,6037186203,1400000US06037186203,6037186203,"Census Tract 1862.03, Los Angeles County, California",1126,87.6,78,9.6,2,0.4,0,0,10,2,0.0481692307948491,8.23448786920135e-05
806,06,037,186302,06037186302,1863.02,Census Tract 1863.02,G5020,S,1685261,0,+34.1126731,-118.2288551,71756,6037186302,1400000US06037186302,6037186302,"Census Tract 1863.02, Los Angeles County, California",2067,84,73.1,10.9,8,3.6,0,0.9,3,12,0.0536914149548844,0.000164669989836168
807,06,037,296402,06037296402,2964.02,Census Tract 2964.02,G5020,S,1045125,0,+33.7465608,-118.3038543,74125,6037296402,1400000US06037296402,6037296402,"Census Tract 2964.02, Los Angeles County, California",1414,93.6,84.9,8.6,3,0.8,0,0,2,4,0.0512376888199888,0.000100331680364666
808,06,037,296902,06037296902,2969.02,Census Tract 2969.02,G5020,S,490722,0,+33.7344542,-118.2956244,54878,6037296902,1400000US06037296902,6037296902,"Census Tract 2969.02, Los Angeles County, California",1703,92,89.1,2.9,2,5.3,0,0,0,7,0.0373574859058842,4.76617936057596e-05
809,06,037,297202,06037297202,2972.02,Census Tract 2972.02,G5020,S,575787,0,+33.7247349,-118.2990073,59900,6037297202,1400000US06037297202,6037297202,"Census Tract 2972.02, Los Angeles County, California",1788,96.6,91.4,5.2,0,0,0,0,3,0,0.0303432408625851,5.60102202455458e-05
810,06,037,297601,06037297601,2976.01,Census Tract 2976.01,G5020,S,751655,1792843,+33.7088571,-118.2869206,82778,6037297601,1400000US06037297601,6037297601,"Census Tract 2976.01, Los Angeles County, California",1307,84.2,74.4,9.9,3,3,0,5.5,4,6,0.0605362310463367,7.39451171651632e-05
811,06,037,297602,06037297602,2976.02,Census Tract 2976.02,G5020,S,622070,0,+33.7159024,-118.2903209,74634,6037297602,1400000US06037297602,6037297602,"Census Tract 2976.02, Los Angeles County, California",1967,85.8,81.5,4.2,1,9.1,0,3.3,1,10,0.0355054798744481,6.05067223280238e-05
812,06,037,104204,06037104204,1042.04,Census Tract 1042.04,G5020,S,2664685,3735,+34.2912875,-118.3931176,44453,6037104204,1400000US06037104204,6037104204,"Census Tract 1042.04, Los Angeles County, California",1373,84.5,64.5,20,6,0.7,1,2.9,4,8,0.09378140780187,0.000250506183510167
813,06,037,106645,06037106645,1066.45,Census Tract 1066.45,G5020,S,2527931,0,+34.2905628,-118.4941725,110083,6037106645,1400000US06037106645,6037106645,"Census Tract 1066.45, Los Angeles County, California",1462,92.6,88.6,4,1,0,0,2.4,4,1,0.0881661936958564,0.000247521199632433
814,06,037,121102,06037121102,1211.02,Census Tract 1211.02,G5020,S,7457720,82268,+34.2375217,-118.3842733,61351,6037121102,1400000US06037121102,6037121102,"Census Tract 1211.02, Los Angeles County, California",1082,88.1,76.7,11.4,4,0,0,0.7,7,4,0.113165282415267,0.000737857295964858
815,06,037,124104,06037124104,1241.04,Census Tract 1241.04,G5020,S,324444,0,+34.1848613,-118.3834100,40487,6037124104,1400000US06037124104,6037124104,"Census Tract 1241.04, Los Angeles County, California",1400,82.4,77,5.4,9,4.5,0,0.4,4,14,0.024734020602442,3.17285985408711e-05
816,06,037,302505,06037302505,3025.05,Census Tract 3025.05,G5020,S,536495,0,+34.1273036,-118.2530810,26970,6037302505,1400000US06037302505,6037302505,"Census Tract 3025.05, Los Angeles County, California",1653,77.7,64.1,13.6,10,7.7,0,1.5,2,18,0.0182062382816261,3.60079864161052e-09
817,06,037,302506,06037302506,3025.06,Census Tract 3025.06,G5020,S,905408,853,+34.1277465,-118.2463128,49259,6037302506,1400000US06037302506,6037302506,"Census Tract 3025.06, Los Angeles County, California",1532,78.5,71.7,6.8,7,4,1,0,10,12,0.029429003655819,1.08282468085564e-08
818,06,037,186403,06037186403,1864.03,Census Tract 1864.03,G5020,S,539633,0,+34.1118217,-118.2394972,42571,6037186403,1400000US06037186403,6037186403,"Census Tract 1864.03, Los Angeles County, California",1490,85.1,80.5,4.6,6,1.3,0,1.9,5,7,0.0352088633583336,5.27282101645021e-05
819,06,037,186404,06037186404,1864.04,Census Tract 1864.04,G5020,S,401150,0,+34.1067595,-118.2354293,44875,6037186404,1400000US06037186404,6037186404,"Census Tract 1864.04, Los Angeles County, California",1112,86.9,73.5,13.4,4,1.4,2,4.2,2,7,0.02604306437692,3.91941673363944e-05
820,06,037,187101,06037187101,1871.01,Census Tract 1871.01,G5020,S,760504,27646,+34.1160806,-118.2602407,53826,6037187101,1400000US06037187101,6037187101,"Census Tract 1871.01, Los Angeles County, California",1713,78.2,75.2,3,7,3.1,1,1.1,10,11,0.0387830327093265,7.70127056450589e-05
821,06,037,188201,06037188201,1882.01,Census Tract 1882.01,G5020,S,753140,23077,+34.1124175,-118.2723964,71392,6037188201,1400000US06037188201,6037188201,"Census Tract 1882.01, Los Angeles County, California",2173,84.4,80.7,3.7,3,2.3,3,0.3,8,8,0.0532902447129485,7.58447911054963e-05
822,06,037,189101,06037189101,1891.01,Census Tract 1891.01,G5020,S,395232,0,+34.1047367,-118.2885050,61008,6037189101,1400000US06037189101,6037189101,"Census Tract 1891.01, Los Angeles County, California",1417,83.3,73.8,9.5,5,5.1,2,0,5,12,0.0248911084501132,3.86154288904951e-05
823,06,037,189102,06037189102,1891.02,Census Tract 1891.02,G5020,S,624381,0,+34.1126008,-118.2884331,63809,6037189102,1400000US06037189102,6037189102,"Census Tract 1891.02, Los Angeles County, California",1772,73.5,67.6,5.9,11,0.7,0,2,13,12,0.0356617860456173,6.10093828730737e-05
824,06,037,189202,06037189202,1892.02,Census Tract 1892.02,G5020,S,1032930,0,+34.1113224,-118.2957566,98407,6037189202,1400000US06037189202,6037189202,"Census Tract 1892.02, Los Angeles County, California",1454,89.3,80.5,8.8,1,3.6,1,0,5,6,0.0526648899583976,0.000100927745738516
825,06,037,190802,06037190802,1908.02,Census Tract 1908.02,G5020,S,486762,0,+34.0943604,-118.3299158,30087,6037190802,1400000US06037190802,6037190802,"Census Tract 1908.02, Los Angeles County, California",1608,72.8,65.3,7.5,17,4.9,0,0,5,22,0.0276192014535214,4.75523296890792e-05
826,06,037,191301,06037191301,1913.01,Census Tract 1913.01,G5020,S,273535,0,+34.0923345,-118.2865853,32167,6037191301,1400000US06037191301,6037191301,"Census Tract 1913.01, Los Angeles County, California",1130,79.6,70.8,8.8,13,0,1,4.3,2,14,0.0270403983701377,2.67213714374753e-05
827,06,037,191302,06037191302,1913.02,Census Tract 1913.02,G5020,S,422484,0,+34.0962277,-118.2884036,44387,6037191302,1400000US06037191302,6037191302,"Census Tract 1913.02, Los Angeles County, California",1444,53.8,52.1,1.7,33,6.7,1,1.2,4,41,0.0283239948274151,4.12738063919045e-05
828,06,037,191901,06037191901,1919.01,Census Tract 1919.01,G5020,S,773162,0,+34.0906829,-118.3383611,54928,6037191901,1400000US06037191901,6037191901,"Census Tract 1919.01, Los Angeles County, California",2613,71,66.6,4.4,8,9.1,0,2.2,10,17,0.0363256341046824,7.55239795523987e-05
829,06,037,124902,06037124902,1249.02,Census Tract 1249.02,G5020,S,338584,0,+34.1702439,-118.4008746,43658,6037124902,1400000US06037124902,6037124902,"Census Tract 1249.02, Los Angeles County, California",1401,86.2,72.6,13.6,8,1.5,0,0,4,10,0.0251058410456031,3.31059034616329e-05
830,06,037,300301,06037300301,3003.01,Census Tract 3003.01,G5020,S,6151308,19081,+34.2510958,-118.2526054,100783,6037300301,1400000US06037300301,6037300301,"Census Tract 3003.01, Los Angeles County, California",3266,96.9,86,10.9,1,1.4,0,0,0,2,0.0574026384289286,8.66271408534913e-09
831,06,037,134905,06037134905,1349.05,Census Tract 1349.05,G5020,S,2586728,0,+34.1833588,-118.5842954,89792,6037134905,1400000US06037134905,6037134905,"Census Tract 1349.05, Los Angeles County, California",1847,79.4,71.7,7.7,0,6.4,2,3,10,8,0.0692991923701372,0.000252961373559594
